accuracy,time,region,object,subject,date,probe
0.48611111111111105,1.650000000000003,LEC,2,459601,20240411,probe00
0.45138888888888895,1.7000000000000033,LEC,2,459601,20240411,probe00
0.5222222222222223,1.750000000000003,LEC,2,459601,20240411,probe00
0.42638888888888893,1.800000000000003,LEC,2,459601,20240411,probe00
0.5125,1.8500000000000032,LEC,2,459601,20240411,probe00
0.5444444444444445,-1.85,PERI 35,1,459601,20240411,probe00
0.48888888888888893,-1.8,PERI 35,1,459601,20240411,probe00
0.5,-1.75,PERI 35,1,459601,20240411,probe00
0.4875,-1.7,PERI 35,1,459601,20240411,probe00
0.3888888888888889,-1.65,PERI 35,1,459601,20240411,probe00
0.48888888888888893,-1.5999999999999999,PERI 35,1,459601,20240411,probe00
0.575,-1.5499999999999998,PERI 35,1,459601,20240411,probe00
0.4416666666666666,-1.4999999999999998,PERI 35,1,459601,20240411,probe00
0.42777777777777776,-1.4499999999999997,PERI 35,1,459601,20240411,probe00
0.3194444444444445,-1.3999999999999997,PERI 35,1,459601,20240411,probe00
0.513888888888889,-1.3499999999999996,PERI 35,1,459601,20240411,probe00
0.45138888888888895,-1.2999999999999996,PERI 35,1,459601,20240411,probe00
0.45138888888888895,-1.2499999999999996,PERI 35,1,459601,20240411,probe00
0.47777777777777775,-1.1999999999999995,PERI 35,1,459601,20240411,probe00
0.5222222222222223,-1.1499999999999995,PERI 35,1,459601,20240411,probe00
0.5361111111111111,-1.0999999999999994,PERI 35,1,459601,20240411,probe00
0.525,-1.0499999999999994,PERI 35,1,459601,20240411,probe00
0.4958333333333334,-0.9999999999999993,PERI 35,1,459601,20240411,probe00
0.5611111111111111,-0.9499999999999993,PERI 35,1,459601,20240411,probe00
0.513888888888889,-0.8999999999999992,PERI 35,1,459601,20240411,probe00
0.548611111111111,-0.8499999999999992,PERI 35,1,459601,20240411,probe00
0.49861111111111106,-0.7999999999999992,PERI 35,1,459601,20240411,probe00
0.4833333333333334,-0.7499999999999991,PERI 35,1,459601,20240411,probe00
0.5833333333333333,-0.6999999999999991,PERI 35,1,459601,20240411,probe00
0.4625,-0.649999999999999,PERI 35,1,459601,20240411,probe00
0.5611111111111111,-0.599999999999999,PERI 35,1,459601,20240411,probe00
0.4138888888888889,-0.5499999999999989,PERI 35,1,459601,20240411,probe00
0.513888888888889,-0.4999999999999989,PERI 35,1,459601,20240411,probe00
0.5111111111111111,-0.44999999999999885,PERI 35,1,459601,20240411,probe00
0.3319444444444445,-0.3999999999999988,PERI 35,1,459601,20240411,probe00
0.3319444444444445,-0.34999999999999876,PERI 35,1,459601,20240411,probe00
0.5513888888888889,-0.2999999999999987,PERI 35,1,459601,20240411,probe00
0.4138888888888889,-0.24999999999999867,PERI 35,1,459601,20240411,probe00
0.4541666666666666,-0.19999999999999862,PERI 35,1,459601,20240411,probe00
0.30694444444444446,-0.14999999999999858,PERI 35,1,459601,20240411,probe00
0.31666666666666665,-0.09999999999999853,PERI 35,1,459601,20240411,probe00
0.6333333333333333,-0.04999999999999849,PERI 35,1,459601,20240411,probe00
0.5125,1.5543122344752192e-15,PERI 35,1,459601,20240411,probe00
0.35694444444444445,0.0500000000000016,PERI 35,1,459601,20240411,probe00
0.5097222222222222,0.10000000000000164,PERI 35,1,459601,20240411,probe00
0.5097222222222222,0.1500000000000017,PERI 35,1,459601,20240411,probe00
0.5958333333333333,0.2000000000000015,PERI 35,1,459601,20240411,probe00
0.6194444444444445,0.2500000000000018,PERI 35,1,459601,20240411,probe00
0.45972222222222225,0.30000000000000204,PERI 35,1,459601,20240411,probe00
0.4305555555555555,0.35000000000000187,PERI 35,1,459601,20240411,probe00
0.55,0.4000000000000017,PERI 35,1,459601,20240411,probe00
0.49861111111111106,0.45000000000000195,PERI 35,1,459601,20240411,probe00
0.48611111111111105,0.5000000000000022,PERI 35,1,459601,20240411,probe00
0.4638888888888889,0.550000000000002,PERI 35,1,459601,20240411,probe00
0.3208333333333333,0.6000000000000019,PERI 35,1,459601,20240411,probe00
0.41527777777777775,0.6500000000000021,PERI 35,1,459601,20240411,probe00
0.41527777777777775,0.7000000000000024,PERI 35,1,459601,20240411,probe00
0.611111111111111,0.7500000000000022,PERI 35,1,459601,20240411,probe00
0.6208333333333333,0.800000000000002,PERI 35,1,459601,20240411,probe00
0.548611111111111,0.8500000000000023,PERI 35,1,459601,20240411,probe00
0.4875,0.9000000000000026,PERI 35,1,459601,20240411,probe00
0.4611111111111111,0.9500000000000024,PERI 35,1,459601,20240411,probe00
0.41666666666666663,1.0000000000000022,PERI 35,1,459601,20240411,probe00
0.4027777777777778,1.0500000000000025,PERI 35,1,459601,20240411,probe00
0.425,1.1000000000000028,PERI 35,1,459601,20240411,probe00
0.38055555555555554,1.1500000000000026,PERI 35,1,459601,20240411,probe00
0.5152777777777777,1.2000000000000024,PERI 35,1,459601,20240411,probe00
0.5361111111111111,1.2500000000000027,PERI 35,1,459601,20240411,probe00
0.5958333333333333,1.300000000000003,PERI 35,1,459601,20240411,probe00
0.4527777777777778,1.3500000000000028,PERI 35,1,459601,20240411,probe00
0.6222222222222222,1.4000000000000026,PERI 35,1,459601,20240411,probe00
0.3638888888888889,1.4500000000000028,PERI 35,1,459601,20240411,probe00
0.49861111111111106,1.500000000000003,PERI 35,1,459601,20240411,probe00
0.475,1.550000000000003,PERI 35,1,459601,20240411,probe00
0.31805555555555554,1.6000000000000028,PERI 35,1,459601,20240411,probe00
0.49861111111111106,1.650000000000003,PERI 35,1,459601,20240411,probe00
0.3208333333333333,1.7000000000000033,PERI 35,1,459601,20240411,probe00
0.36527777777777776,1.750000000000003,PERI 35,1,459601,20240411,probe00
0.5263888888888889,1.800000000000003,PERI 35,1,459601,20240411,probe00
0.5847222222222223,1.8500000000000032,PERI 35,1,459601,20240411,probe00
0.4625,-1.85,PERI 35,2,459601,20240411,probe00
0.475,-1.8,PERI 35,2,459601,20240411,probe00
0.5819444444444445,-1.75,PERI 35,2,459601,20240411,probe00
0.5277777777777778,-1.7,PERI 35,2,459601,20240411,probe00
0.42638888888888893,-1.65,PERI 35,2,459601,20240411,probe00
0.4625,-1.5999999999999999,PERI 35,2,459601,20240411,probe00
0.5569444444444445,-1.5499999999999998,PERI 35,2,459601,20240411,probe00
0.5125,-1.4999999999999998,PERI 35,2,459601,20240411,probe00
0.4013888888888889,-1.4499999999999997,PERI 35,2,459601,20240411,probe00
0.4375,-1.3999999999999997,PERI 35,2,459601,20240411,probe00
0.5152777777777777,-1.3499999999999996,PERI 35,2,459601,20240411,probe00
0.5722222222222222,-1.2999999999999996,PERI 35,2,459601,20240411,probe00
0.4291666666666666,-1.2499999999999996,PERI 35,2,459601,20240411,probe00
0.6194444444444445,-1.1999999999999995,PERI 35,2,459601,20240411,probe00
0.6138888888888889,-1.1499999999999995,PERI 35,2,459601,20240411,probe00
0.4805555555555555,-1.0999999999999994,PERI 35,2,459601,20240411,probe00
0.586111111111111,-1.0499999999999994,PERI 35,2,459601,20240411,probe00
0.6361111111111111,-0.9999999999999993,PERI 35,2,459601,20240411,probe00
0.6083333333333334,-0.9499999999999993,PERI 35,2,459601,20240411,probe00
0.425,-0.8999999999999992,PERI 35,2,459601,20240411,probe00
0.36527777777777776,-0.8499999999999992,PERI 35,2,459601,20240411,probe00
0.586111111111111,-0.7999999999999992,PERI 35,2,459601,20240411,probe00
0.5,-0.7499999999999991,PERI 35,2,459601,20240411,probe00
0.523611111111111,-0.6999999999999991,PERI 35,2,459601,20240411,probe00
0.5708333333333334,-0.649999999999999,PERI 35,2,459601,20240411,probe00
0.35138888888888886,-0.599999999999999,PERI 35,2,459601,20240411,probe00
0.4375,-0.5499999999999989,PERI 35,2,459601,20240411,probe00
0.5722222222222222,-0.4999999999999989,PERI 35,2,459601,20240411,probe00
0.6333333333333333,-0.44999999999999885,PERI 35,2,459601,20240411,probe00
0.3055555555555555,-0.3999999999999988,PERI 35,2,459601,20240411,probe00
0.4013888888888889,-0.34999999999999876,PERI 35,2,459601,20240411,probe00
0.5833333333333334,-0.2999999999999987,PERI 35,2,459601,20240411,probe00
0.3888888888888889,-0.24999999999999867,PERI 35,2,459601,20240411,probe00
0.6458333333333333,-0.19999999999999862,PERI 35,2,459601,20240411,probe00
0.41666666666666663,-0.14999999999999858,PERI 35,2,459601,20240411,probe00
0.48611111111111105,-0.09999999999999853,PERI 35,2,459601,20240411,probe00
0.5944444444444444,-0.04999999999999849,PERI 35,2,459601,20240411,probe00
0.6291666666666667,1.5543122344752192e-15,PERI 35,2,459601,20240411,probe00
0.538888888888889,0.0500000000000016,PERI 35,2,459601,20240411,probe00
0.6208333333333333,0.10000000000000164,PERI 35,2,459601,20240411,probe00
0.6180555555555556,0.1500000000000017,PERI 35,2,459601,20240411,probe00
0.5472222222222223,0.2000000000000015,PERI 35,2,459601,20240411,probe00
0.548611111111111,0.2500000000000018,PERI 35,2,459601,20240411,probe00
0.6833333333333333,0.30000000000000204,PERI 35,2,459601,20240411,probe00
0.4763888888888889,0.35000000000000187,PERI 35,2,459601,20240411,probe00
0.5013888888888889,0.4000000000000017,PERI 35,2,459601,20240411,probe00
0.6041666666666666,0.45000000000000195,PERI 35,2,459601,20240411,probe00
0.525,0.5000000000000022,PERI 35,2,459601,20240411,probe00
0.5305555555555556,0.550000000000002,PERI 35,2,459601,20240411,probe00
0.5847222222222223,0.6000000000000019,PERI 35,2,459601,20240411,probe00
0.5277777777777778,0.6500000000000021,PERI 35,2,459601,20240411,probe00
0.5,0.7000000000000024,PERI 35,2,459601,20240411,probe00
0.5986111111111111,0.7500000000000022,PERI 35,2,459601,20240411,probe00
0.45138888888888895,0.800000000000002,PERI 35,2,459601,20240411,probe00
0.6263888888888889,0.8500000000000023,PERI 35,2,459601,20240411,probe00
0.6347222222222222,0.9000000000000026,PERI 35,2,459601,20240411,probe00
0.6097222222222223,0.9500000000000024,PERI 35,2,459601,20240411,probe00
0.5625,1.0000000000000022,PERI 35,2,459601,20240411,probe00
0.6,1.0500000000000025,PERI 35,2,459601,20240411,probe00
0.675,1.1000000000000028,PERI 35,2,459601,20240411,probe00
0.4180555555555555,1.1500000000000026,PERI 35,2,459601,20240411,probe00
0.5111111111111111,1.2000000000000024,PERI 35,2,459601,20240411,probe00
0.34444444444444444,1.2500000000000027,PERI 35,2,459601,20240411,probe00
0.4652777777777778,1.300000000000003,PERI 35,2,459601,20240411,probe00
0.41666666666666663,1.3500000000000028,PERI 35,2,459601,20240411,probe00
0.49722222222222223,1.4000000000000026,PERI 35,2,459601,20240411,probe00
0.4708333333333333,1.4500000000000028,PERI 35,2,459601,20240411,probe00
0.5833333333333334,1.500000000000003,PERI 35,2,459601,20240411,probe00
0.3875,1.550000000000003,PERI 35,2,459601,20240411,probe00
0.5972222222222222,1.6000000000000028,PERI 35,2,459601,20240411,probe00
0.6083333333333334,1.650000000000003,PERI 35,2,459601,20240411,probe00
0.5708333333333334,1.7000000000000033,PERI 35,2,459601,20240411,probe00
0.4041666666666666,1.750000000000003,PERI 35,2,459601,20240411,probe00
0.5458333333333333,1.800000000000003,PERI 35,2,459601,20240411,probe00
0.5972222222222222,1.8500000000000032,PERI 35,2,459601,20240411,probe00
0.5222222222222223,-1.85,PERI 36,1,459601,20240411,probe00
0.44722222222222224,-1.8,PERI 36,1,459601,20240411,probe00
0.5097222222222222,-1.75,PERI 36,1,459601,20240411,probe00
0.3638888888888889,-1.7,PERI 36,1,459601,20240411,probe00
0.41944444444444445,-1.65,PERI 36,1,459601,20240411,probe00
0.4652777777777778,-1.5999999999999999,PERI 36,1,459601,20240411,probe00
0.35138888888888886,-1.5499999999999998,PERI 36,1,459601,20240411,probe00
0.4763888888888889,-1.4999999999999998,PERI 36,1,459601,20240411,probe00
0.475,-1.4499999999999997,PERI 36,1,459601,20240411,probe00
0.39166666666666666,-1.3999999999999997,PERI 36,1,459601,20240411,probe00
0.47777777777777775,-1.3499999999999996,PERI 36,1,459601,20240411,probe00
0.48611111111111105,-1.2999999999999996,PERI 36,1,459601,20240411,probe00
0.5472222222222223,-1.2499999999999996,PERI 36,1,459601,20240411,probe00
0.4875,-1.1999999999999995,PERI 36,1,459601,20240411,probe00
0.4875,-1.1499999999999995,PERI 36,1,459601,20240411,probe00
0.5097222222222222,-1.0999999999999994,PERI 36,1,459601,20240411,probe00
0.5277777777777778,-1.0499999999999994,PERI 36,1,459601,20240411,probe00
0.45555555555555555,-0.9999999999999993,PERI 36,1,459601,20240411,probe00
0.5263888888888889,-0.9499999999999993,PERI 36,1,459601,20240411,probe00
0.36527777777777776,-0.8999999999999992,PERI 36,1,459601,20240411,probe00
0.42638888888888893,-0.8499999999999992,PERI 36,1,459601,20240411,probe00
0.4763888888888889,-0.7999999999999992,PERI 36,1,459601,20240411,probe00
0.4375,-0.7499999999999991,PERI 36,1,459601,20240411,probe00
0.4180555555555555,-0.6999999999999991,PERI 36,1,459601,20240411,probe00
0.4958333333333333,-0.649999999999999,PERI 36,1,459601,20240411,probe00
0.44305555555555554,-0.599999999999999,PERI 36,1,459601,20240411,probe00
0.37916666666666665,-0.5499999999999989,PERI 36,1,459601,20240411,probe00
0.45138888888888895,-0.4999999999999989,PERI 36,1,459601,20240411,probe00
0.48888888888888893,-0.44999999999999885,PERI 36,1,459601,20240411,probe00
0.43611111111111106,-0.3999999999999988,PERI 36,1,459601,20240411,probe00
0.44027777777777777,-0.34999999999999876,PERI 36,1,459601,20240411,probe00
0.4847222222222222,-0.2999999999999987,PERI 36,1,459601,20240411,probe00
0.35,-0.24999999999999867,PERI 36,1,459601,20240411,probe00
0.4763888888888889,-0.19999999999999862,PERI 36,1,459601,20240411,probe00
0.6680555555555555,-0.14999999999999858,PERI 36,1,459601,20240411,probe00
0.5361111111111111,-0.09999999999999853,PERI 36,1,459601,20240411,probe00
0.5111111111111111,-0.04999999999999849,PERI 36,1,459601,20240411,probe00
0.6333333333333333,1.5543122344752192e-15,PERI 36,1,459601,20240411,probe00
0.35416666666666663,0.0500000000000016,PERI 36,1,459601,20240411,probe00
0.36666666666666664,0.10000000000000164,PERI 36,1,459601,20240411,probe00
0.4027777777777778,0.1500000000000017,PERI 36,1,459601,20240411,probe00
0.35138888888888886,0.2000000000000015,PERI 36,1,459601,20240411,probe00
0.3875,0.2500000000000018,PERI 36,1,459601,20240411,probe00
0.48611111111111105,0.30000000000000204,PERI 36,1,459601,20240411,probe00
0.5833333333333334,0.35000000000000187,PERI 36,1,459601,20240411,probe00
0.5361111111111111,0.4000000000000017,PERI 36,1,459601,20240411,probe00
0.45138888888888895,0.45000000000000195,PERI 36,1,459601,20240411,probe00
0.5263888888888889,0.5000000000000022,PERI 36,1,459601,20240411,probe00
0.5472222222222223,0.550000000000002,PERI 36,1,459601,20240411,probe00
0.5263888888888889,0.6000000000000019,PERI 36,1,459601,20240411,probe00
0.5819444444444445,0.6500000000000021,PERI 36,1,459601,20240411,probe00
0.5611111111111111,0.7000000000000024,PERI 36,1,459601,20240411,probe00
0.4625,0.7500000000000022,PERI 36,1,459601,20240411,probe00
0.45138888888888895,0.800000000000002,PERI 36,1,459601,20240411,probe00
0.3277777777777778,0.8500000000000023,PERI 36,1,459601,20240411,probe00
0.44027777777777777,0.9000000000000026,PERI 36,1,459601,20240411,probe00
0.548611111111111,0.9500000000000024,PERI 36,1,459601,20240411,probe00
0.5333333333333333,1.0000000000000022,PERI 36,1,459601,20240411,probe00
0.5597222222222222,1.0500000000000025,PERI 36,1,459601,20240411,probe00
0.6083333333333333,1.1000000000000028,PERI 36,1,459601,20240411,probe00
0.4652777777777778,1.1500000000000026,PERI 36,1,459601,20240411,probe00
0.5625,1.2000000000000024,PERI 36,1,459601,20240411,probe00
0.3555555555555555,1.2500000000000027,PERI 36,1,459601,20240411,probe00
0.4138888888888889,1.300000000000003,PERI 36,1,459601,20240411,probe00
0.6458333333333334,1.3500000000000028,PERI 36,1,459601,20240411,probe00
0.4736111111111111,1.4000000000000026,PERI 36,1,459601,20240411,probe00
0.5958333333333334,1.4500000000000028,PERI 36,1,459601,20240411,probe00
0.4652777777777778,1.500000000000003,PERI 36,1,459601,20240411,probe00
0.5333333333333333,1.550000000000003,PERI 36,1,459601,20240411,probe00
0.375,1.6000000000000028,PERI 36,1,459601,20240411,probe00
0.40555555555555556,1.650000000000003,PERI 36,1,459601,20240411,probe00
0.5625,1.7000000000000033,PERI 36,1,459601,20240411,probe00
0.47916666666666663,1.750000000000003,PERI 36,1,459601,20240411,probe00
0.5263888888888889,1.800000000000003,PERI 36,1,459601,20240411,probe00
0.4,1.8500000000000032,PERI 36,1,459601,20240411,probe00
0.3902777777777778,-1.85,PERI 36,2,459601,20240411,probe00
0.4930555555555555,-1.8,PERI 36,2,459601,20240411,probe00
0.47777777777777775,-1.75,PERI 36,2,459601,20240411,probe00
0.43888888888888894,-1.7,PERI 36,2,459601,20240411,probe00
0.5611111111111111,-1.65,PERI 36,2,459601,20240411,probe00
0.5333333333333333,-1.5999999999999999,PERI 36,2,459601,20240411,probe00
0.5583333333333333,-1.5499999999999998,PERI 36,2,459601,20240411,probe00
0.5583333333333333,-1.4999999999999998,PERI 36,2,459601,20240411,probe00
0.6319444444444444,-1.4499999999999997,PERI 36,2,459601,20240411,probe00
0.49722222222222223,-1.3999999999999997,PERI 36,2,459601,20240411,probe00
0.525,-1.3499999999999996,PERI 36,2,459601,20240411,probe00
0.45138888888888895,-1.2999999999999996,PERI 36,2,459601,20240411,probe00
0.4916666666666666,-1.2499999999999996,PERI 36,2,459601,20240411,probe00
0.5277777777777778,-1.1999999999999995,PERI 36,2,459601,20240411,probe00
0.4291666666666666,-1.1499999999999995,PERI 36,2,459601,20240411,probe00
0.5347222222222222,-1.0999999999999994,PERI 36,2,459601,20240411,probe00
0.575,-1.0499999999999994,PERI 36,2,459601,20240411,probe00
0.5736111111111111,-0.9999999999999993,PERI 36,2,459601,20240411,probe00
0.4652777777777778,-0.9499999999999993,PERI 36,2,459601,20240411,probe00
0.5263888888888889,-0.8999999999999992,PERI 36,2,459601,20240411,probe00
0.5722222222222222,-0.8499999999999992,PERI 36,2,459601,20240411,probe00
0.5361111111111111,-0.7999999999999992,PERI 36,2,459601,20240411,probe00
0.5597222222222222,-0.7499999999999991,PERI 36,2,459601,20240411,probe00
0.37777777777777777,-0.6999999999999991,PERI 36,2,459601,20240411,probe00
0.5611111111111111,-0.649999999999999,PERI 36,2,459601,20240411,probe00
0.3555555555555555,-0.599999999999999,PERI 36,2,459601,20240411,probe00
0.35,-0.5499999999999989,PERI 36,2,459601,20240411,probe00
0.49027777777777776,-0.4999999999999989,PERI 36,2,459601,20240411,probe00
0.45555555555555555,-0.44999999999999885,PERI 36,2,459601,20240411,probe00
0.38055555555555554,-0.3999999999999988,PERI 36,2,459601,20240411,probe00
0.425,-0.34999999999999876,PERI 36,2,459601,20240411,probe00
0.4291666666666666,-0.2999999999999987,PERI 36,2,459601,20240411,probe00
0.5013888888888889,-0.24999999999999867,PERI 36,2,459601,20240411,probe00
0.49861111111111106,-0.19999999999999862,PERI 36,2,459601,20240411,probe00
0.49861111111111106,-0.14999999999999858,PERI 36,2,459601,20240411,probe00
0.4847222222222222,-0.09999999999999853,PERI 36,2,459601,20240411,probe00
0.5527777777777778,-0.04999999999999849,PERI 36,2,459601,20240411,probe00
0.4875,1.5543122344752192e-15,PERI 36,2,459601,20240411,probe00
0.3680555555555555,0.0500000000000016,PERI 36,2,459601,20240411,probe00
0.31805555555555554,0.10000000000000164,PERI 36,2,459601,20240411,probe00
0.4625,0.1500000000000017,PERI 36,2,459601,20240411,probe00
0.523611111111111,0.2000000000000015,PERI 36,2,459601,20240411,probe00
0.3388888888888889,0.2500000000000018,PERI 36,2,459601,20240411,probe00
0.3902777777777778,0.30000000000000204,PERI 36,2,459601,20240411,probe00
0.6708333333333333,0.35000000000000187,PERI 36,2,459601,20240411,probe00
0.4958333333333333,0.4000000000000017,PERI 36,2,459601,20240411,probe00
0.4875,0.45000000000000195,PERI 36,2,459601,20240411,probe00
0.4875,0.5000000000000022,PERI 36,2,459601,20240411,probe00
0.46805555555555556,0.550000000000002,PERI 36,2,459601,20240411,probe00
0.575,0.6000000000000019,PERI 36,2,459601,20240411,probe00
0.44722222222222224,0.6500000000000021,PERI 36,2,459601,20240411,probe00
0.4416666666666666,0.7000000000000024,PERI 36,2,459601,20240411,probe00
0.4222222222222222,0.7500000000000022,PERI 36,2,459601,20240411,probe00
0.5013888888888889,0.800000000000002,PERI 36,2,459601,20240411,probe00
0.39166666666666666,0.8500000000000023,PERI 36,2,459601,20240411,probe00
0.4013888888888889,0.9000000000000026,PERI 36,2,459601,20240411,probe00
0.41527777777777775,0.9500000000000024,PERI 36,2,459601,20240411,probe00
0.5847222222222223,1.0000000000000022,PERI 36,2,459601,20240411,probe00
0.5125,1.0500000000000025,PERI 36,2,459601,20240411,probe00
0.548611111111111,1.1000000000000028,PERI 36,2,459601,20240411,probe00
0.5638888888888889,1.1500000000000026,PERI 36,2,459601,20240411,probe00
0.4027777777777778,1.2000000000000024,PERI 36,2,459601,20240411,probe00
0.5625,1.2500000000000027,PERI 36,2,459601,20240411,probe00
0.48611111111111105,1.300000000000003,PERI 36,2,459601,20240411,probe00
0.4666666666666666,1.3500000000000028,PERI 36,2,459601,20240411,probe00
0.5347222222222222,1.4000000000000026,PERI 36,2,459601,20240411,probe00
0.5597222222222222,1.4500000000000028,PERI 36,2,459601,20240411,probe00
0.5375,1.500000000000003,PERI 36,2,459601,20240411,probe00
0.5888888888888889,1.550000000000003,PERI 36,2,459601,20240411,probe00
0.4652777777777778,1.6000000000000028,PERI 36,2,459601,20240411,probe00
0.6208333333333333,1.650000000000003,PERI 36,2,459601,20240411,probe00
0.5097222222222222,1.7000000000000033,PERI 36,2,459601,20240411,probe00
0.4638888888888889,1.750000000000003,PERI 36,2,459601,20240411,probe00
0.5,1.800000000000003,PERI 36,2,459601,20240411,probe00
0.5,1.8500000000000032,PERI 36,2,459601,20240411,probe00
0.48888888888888893,-1.85,TEa,1,459601,20240411,probe00
0.5625,-1.8,TEa,1,459601,20240411,probe00
0.586111111111111,-1.75,TEa,1,459601,20240411,probe00
0.49027777777777776,-1.7,TEa,1,459601,20240411,probe00
0.48611111111111105,-1.65,TEa,1,459601,20240411,probe00
0.5847222222222223,-1.5999999999999999,TEa,1,459601,20240411,probe00
0.4041666666666666,-1.5499999999999998,TEa,1,459601,20240411,probe00
0.45138888888888895,-1.4999999999999998,TEa,1,459601,20240411,probe00
0.475,-1.4499999999999997,TEa,1,459601,20240411,probe00
0.5013888888888889,-1.3999999999999997,TEa,1,459601,20240411,probe00
0.45,-1.3499999999999996,TEa,1,459601,20240411,probe00
0.4125,-1.2999999999999996,TEa,1,459601,20240411,probe00
0.5277777777777778,-1.2499999999999996,TEa,1,459601,20240411,probe00
0.5875,-1.1999999999999995,TEa,1,459601,20240411,probe00
0.4013888888888889,-1.1499999999999995,TEa,1,459601,20240411,probe00
0.4291666666666666,-1.0999999999999994,TEa,1,459601,20240411,probe00
0.5777777777777777,-1.0499999999999994,TEa,1,459601,20240411,probe00
0.3902777777777778,-0.9999999999999993,TEa,1,459601,20240411,probe00
0.3277777777777778,-0.9499999999999993,TEa,1,459601,20240411,probe00
0.36666666666666664,-0.8999999999999992,TEa,1,459601,20240411,probe00
0.4625,-0.8499999999999992,TEa,1,459601,20240411,probe00
0.6069444444444445,-0.7999999999999992,TEa,1,459601,20240411,probe00
0.5319444444444444,-0.7499999999999991,TEa,1,459601,20240411,probe00
0.4638888888888889,-0.6999999999999991,TEa,1,459601,20240411,probe00
0.5097222222222222,-0.649999999999999,TEa,1,459601,20240411,probe00
0.5069444444444444,-0.599999999999999,TEa,1,459601,20240411,probe00
0.4847222222222222,-0.5499999999999989,TEa,1,459601,20240411,probe00
0.6361111111111111,-0.4999999999999989,TEa,1,459601,20240411,probe00
0.4652777777777778,-0.44999999999999885,TEa,1,459601,20240411,probe00
0.523611111111111,-0.3999999999999988,TEa,1,459601,20240411,probe00
0.513888888888889,-0.34999999999999876,TEa,1,459601,20240411,probe00
0.675,-0.2999999999999987,TEa,1,459601,20240411,probe00
0.5736111111111111,-0.24999999999999867,TEa,1,459601,20240411,probe00
0.5625,-0.19999999999999862,TEa,1,459601,20240411,probe00
0.29166666666666663,-0.14999999999999858,TEa,1,459601,20240411,probe00
0.44027777777777777,-0.09999999999999853,TEa,1,459601,20240411,probe00
0.7097222222222223,-0.04999999999999849,TEa,1,459601,20240411,probe00
0.6027777777777777,1.5543122344752192e-15,TEa,1,459601,20240411,probe00
0.5555555555555556,0.0500000000000016,TEa,1,459601,20240411,probe00
0.7083333333333333,0.10000000000000164,TEa,1,459601,20240411,probe00
0.5888888888888889,0.1500000000000017,TEa,1,459601,20240411,probe00
0.49027777777777776,0.2000000000000015,TEa,1,459601,20240411,probe00
0.5472222222222223,0.2500000000000018,TEa,1,459601,20240411,probe00
0.525,0.30000000000000204,TEa,1,459601,20240411,probe00
0.5569444444444445,0.35000000000000187,TEa,1,459601,20240411,probe00
0.4291666666666666,0.4000000000000017,TEa,1,459601,20240411,probe00
0.5597222222222222,0.45000000000000195,TEa,1,459601,20240411,probe00
0.5833333333333333,0.5000000000000022,TEa,1,459601,20240411,probe00
0.3763888888888889,0.550000000000002,TEa,1,459601,20240411,probe00
0.475,0.6000000000000019,TEa,1,459601,20240411,probe00
0.45138888888888895,0.6500000000000021,TEa,1,459601,20240411,probe00
0.6305555555555555,0.7000000000000024,TEa,1,459601,20240411,probe00
0.5694444444444444,0.7500000000000022,TEa,1,459601,20240411,probe00
0.4375,0.800000000000002,TEa,1,459601,20240411,probe00
0.4763888888888889,0.8500000000000023,TEa,1,459601,20240411,probe00
0.4027777777777778,0.9000000000000026,TEa,1,459601,20240411,probe00
0.44861111111111107,0.9500000000000024,TEa,1,459601,20240411,probe00
0.7097222222222223,1.0000000000000022,TEa,1,459601,20240411,probe00
0.5972222222222222,1.0500000000000025,TEa,1,459601,20240411,probe00
0.48888888888888893,1.1000000000000028,TEa,1,459601,20240411,probe00
0.4763888888888889,1.1500000000000026,TEa,1,459601,20240411,probe00
0.4305555555555555,1.2000000000000024,TEa,1,459601,20240411,probe00
0.673611111111111,1.2500000000000027,TEa,1,459601,20240411,probe00
0.513888888888889,1.300000000000003,TEa,1,459601,20240411,probe00
0.6208333333333333,1.3500000000000028,TEa,1,459601,20240411,probe00
0.513888888888889,1.4000000000000026,TEa,1,459601,20240411,probe00
0.513888888888889,1.4500000000000028,TEa,1,459601,20240411,probe00
0.5333333333333334,1.500000000000003,TEa,1,459601,20240411,probe00
0.4722222222222222,1.550000000000003,TEa,1,459601,20240411,probe00
0.5986111111111111,1.6000000000000028,TEa,1,459601,20240411,probe00
0.6208333333333333,1.650000000000003,TEa,1,459601,20240411,probe00
0.6611111111111111,1.7000000000000033,TEa,1,459601,20240411,probe00
0.6819444444444445,1.750000000000003,TEa,1,459601,20240411,probe00
0.5111111111111111,1.800000000000003,TEa,1,459601,20240411,probe00
0.5,1.8500000000000032,TEa,1,459601,20240411,probe00
0.375,-1.85,TEa,2,459601,20240411,probe00
0.4625,-1.8,TEa,2,459601,20240411,probe00
0.43611111111111106,-1.75,TEa,2,459601,20240411,probe00
0.5472222222222223,-1.7,TEa,2,459601,20240411,probe00
0.6208333333333333,-1.65,TEa,2,459601,20240411,probe00
0.525,-1.5999999999999999,TEa,2,459601,20240411,probe00
0.4625,-1.5499999999999998,TEa,2,459601,20240411,probe00
0.44027777777777777,-1.4999999999999998,TEa,2,459601,20240411,probe00
0.4138888888888889,-1.4499999999999997,TEa,2,459601,20240411,probe00
0.6291666666666667,-1.3999999999999997,TEa,2,459601,20240411,probe00
0.3888888888888889,-1.3499999999999996,TEa,2,459601,20240411,probe00
